"zona","provincia","maxabs","minabs","brecha_sc","count.sc","municipio","provincianombre"
"17147","17",44.1,33.3,10.8,8,"Ripoll","Girona"
"08119","08",47.7,36.9,10.8,2,"Masquefa","Barcelona"
"25137","25",48.8,38,10.8,6,"Mollerussa","Lleida"
"08285","08",52,41.2,10.8,8,"Torelló","Barcelona"
"12053","12",24.5,13.6,10.9,2,"Chilches/Xilxes","Castellón/Castelló"
"15006","15",34.6,23.7,10.9,6,"Arzúa","Coruña, A"
"33036","33",34.7,23.8,10.9,10,"Llanes","Asturias"
"36020","36",34.8,23.9,10.9,3,"Agolada","Pontevedra"
"13023","13",35.4,24.5,10.9,7,"Bolaños de Calatrava","Ciudad Real"
"07022","07",39.3,28.4,10.9,11,"Felanitx","Balears, Illes"
"08044","08",43,32.1,10.9,3,"Capellades","Barcelona"
"48029","48",43.4,32.5,10.9,7,"Etxebarri","Bizkaia"
"33011","33",48.9,38,10.9,12,"Cangas del Narcea","Asturias"
"46168","46",28.3,17.3,11,2,"Miramar","Valencia/Valéncia"
"15071","15",35.1,24.1,11,9,"Porto do Son","Coruña, A"
"28180","28",35.7,24.7,11,5,"Villarejo de Salvanés","Madrid"
"13087","13",41.5,30.5,11,21,"Valdepeñas","Ciudad Real"
"48011","48",42.8,31.8,11,8,"Arrigorriaga","Bizkaia"
"25217","25",44.5,33.5,11,11,"Tàrrega","Lleida"
"38024","38",44.5,33.5,11,13,"Llanos de Aridane, Los","Santa Cruz de Tenerife"
"18062","18",46.1,35.1,11,8,"Churriana de la Vega","Granada"
"11023","11",29,17.9,11.1,9,"Medina-Sidonia","Cádiz"
"32032","32",31,19.9,11.1,7,"Xinzo de Limia","Ourense"
"14043","14",35.5,24.4,11.1,8,"Montoro","Córdoba"
"28026","28",38.4,27.3,11.1,5,"Brunete","Madrid"
"22048","22",39.2,28.1,11.1,11,"Barbastro","Huesca"
"41021","41",55.5,44.4,11.1,18,"Camas","Sevilla"
"38036","38",27.1,15.9,11.2,6,"San Sebastián de la Gomera","Santa Cruz de Tenerife"
"28160","28",34.8,23.6,11.2,5,"Valdemorillo","Madrid"
"15057","15",37.9,26.7,11.2,10,"Noia","Coruña, A"
"25072","25",41.4,30.2,11.2,5,"Cervera","Lleida"
"20074","20",42,30.8,11.2,11,"Bergara","Gipuzkoa"
"20074","20",42,30.8,11.2,11,"Bergara","Gipuzcoa"
"07005","07",44.4,33.2,11.2,5,"Andratx","Balears, Illes"
"43136","43",45.6,34.4,11.2,10,"Sant Carles de la Ràpita","Tarragona"
"39027","39",28,16.7,11.3,4,"Campoo de Enmedio","Cantabria"
"10067","10",30.7,19.4,11.3,9,"Coria","Cáceres"
"30013","30",33.9,22.6,11.3,9,"Calasparra","Murcia"
"46171","46",34.8,23.5,11.3,17,"Moncada","Valencia/Valéncia"
"14013","14",37.4,26.1,11.3,15,"Cabra","Córdoba"
"03083","03",39.7,28.4,11.3,7,"Jijona/Xixona","Alicante"
"33019","33",40.5,29.2,11.3,3,"Colunga","Asturias"
"15011","15",44.4,33.1,11.3,14,"Boiro","Coruña, A"
"36004","36",46,34.7,11.3,10,"Bueu","Pontevedra"
"08156","08",47.8,36.5,11.3,8,"Palau-solità i Plegamans","Barcelona"
"30010","30",30.1,18.7,11.4,10,"Beniel","Murcia"
"18013","18",32.1,20.7,11.4,5,"Alhama de Granada","Granada"
"35030","35",38.2,26.8,11.4,7,"Tuineje","Palmas, Las"
"24008","24",40,28.6,11.4,7,"Astorga","León"
"18084","18",41.5,30.1,11.4,3,"Gójar","Granada"
"08106","08",47.7,36.3,11.4,6,"Llinars del Vallès","Barcelona"
"08105","08",48.8,37.4,11.4,9,"Llagosta, La","Barcelona"
"15023","15",33.6,22.1,11.5,5,"Cee","Coruña, A"
"45031","45",37.5,26,11.5,2,"Camarena","Toledo"
"36051","36",40.8,29.3,11.5,13,"Sanxenxo","Pontevedra"
"08300","08",42.9,31.4,11.5,6,"Viladecavalls","Barcelona"
"35029","35",43.1,31.6,11.5,4,"Tinajo","Palmas, Las"
"45161","45",45.7,34.2,11.5,11,"Seseña","Toledo"
"45199","45",47.5,36,11.5,2,"Viso de San Juan, El","Toledo"
"30020","30",27.1,15.5,11.6,6,"Fortuna","Murcia"
"03093","03",37.3,25.7,11.6,23,"Novelda","Alicante"
"15053","15",39.1,27.5,11.6,8,"Muros","Coruña, A"
"14053","14",39.8,28.2,11.6,6,"Posadas","Córdoba"
"48080","48",43.5,31.9,11.6,11,"Valle de Trápaga-Trapagaran","Bizkaia"
"24142","24",44.8,33.2,11.6,19,"San Andrés del Rabanedo","León"
"08208","08",44.9,33.3,11.6,4,"Sant Esteve Sesrovires","Barcelona"
"22112","22",46.4,34.8,11.6,10,"Fraga","Huesca"
"03069","03",46.8,35.2,11.6,2,"Finestrat","Alicante"
"21002","21",48.5,36.9,11.6,11,"Aljaraque","Huelva"
"25011","25",53.2,41.6,11.6,4,"Alcarràs","Lleida"
"36024","36",31.6,19.9,11.7,15,"Lalín","Pontevedra"
"36055","36",33,21.3,11.7,12,"Tui","Pontevedra"
"43020","43",41.3,29.6,11.7,2,"Banyeres del Penedès","Tarragona"
"08127","08",43.2,31.5,11.7,2,"Monistrol de Montserrat","Barcelona"
"33002","33",43.6,31.9,11.7,11,"Aller","Asturias"
"29902","29",31.2,19.4,11.8,3,"Villanueva de la Concepción","Málaga"
"11038","11",36.5,24.7,11.8,13,"Ubrique","Cádiz"
"11039","11",40,28.2,11.8,9,"Vejer de la Frontera","Cádiz"
"17118","17",48.8,37,11.8,11,"Palamós","Girona"
"08181","08",49,37.2,11.8,5,"Roca del Vallès, La","Barcelona"
"38051","38",26.4,14.5,11.9,7,"Victoria de Acentejo, La","Santa Cruz de Tenerife"
"46051","46",28.8,16.9,11.9,7,"Benaguasil","Valencia/Valéncia"
"46235","46",32.6,20.7,11.9,16,"Sueca","Valencia/Valéncia"
"46205","46",33.6,21.7,11.9,12,"Puçol","Valencia/Valéncia"
"03104","03",38.2,26.3,11.9,26,"Petrer","Alicante"
"46022","46",38.3,26.4,11.9,17,"Alfafar","Valencia/Valéncia"
"27051","27",38.4,26.5,11.9,6,"Ribadeo","Lugo"
"23904","23",38.7,26.8,11.9,5,"Santiago-Pontones","Jaén"
"28083","28",43.1,31.2,11.9,5,"Meco","Madrid"
"01036","01",43.5,31.6,11.9,13,"Laudio/Llodio","Araba/Álava"
"07032","07",44.7,32.8,11.9,15,"Maó","Balears, Illes"
"08198","08",48.5,36.6,11.9,4,"Sant Antoni de Vilamajor","Barcelona"
"31901","31",35.6,23.6,12,11,"Barañain","Navarra"
"36022","36",36.4,24.4,12,7,"Grove, O","Pontevedra"
"14017","14",40.8,28.8,12,9,"Carlota, La","Córdoba"
"18023","18",45.6,33.6,12,16,"Baza","Granada"
"08252","08",50.2,38.2,12,23,"Barberà del Vallès","Barcelona"
"08005","08",50.4,38.4,12,5,"Ametlla del Vallès, L'","Barcelona"
"07058","07",23.6,11.5,12.1,3,"Selva","Balears, Illes"
"12126","12",31.9,19.8,12.1,24,"Vall d'Uixó, la","Castellón/Castelló"
"27019","27",32.5,20.4,12.1,7,"Foz","Lugo"
"35013","35",32.7,20.6,12.1,6,"Moya","Palmas, Las"
"07013","07",35,22.9,12.1,5,"Campos","Balears, Illes"
"45066","45",35.3,23.2,12.1,6,"Fuensalida","Toledo"
"32085","32",39.6,27.5,12.1,9,"Verín","Ourense"
"08230","08",47.9,35.8,12.1,6,"Premià de Dalt","Barcelona"
"41060","41",50,37.9,12.1,11,"Marchena","Sevilla"
"08904","08",52.3,40.2,12.1,12,"Badia del Vallès","Barcelona"
"15059","15",29.6,17.4,12.2,10,"Ordes","Coruña, A"
"03071","03",33.7,21.5,12.2,5,"Gata de Gorgos","Alicante"
"21013","21",36.7,24.5,12.2,8,"Bollullos Par del Condado","Huelva"
"04101","04",37.6,25.4,12.2,3,"Viator","Almería"
"43014","43",40.5,28.3,12.2,12,"Amposta","Tarragona"
"28104","28",40.8,28.6,12.2,8,"Paracuellos de Jarama","Madrid"
"24115","24",44.7,32.5,12.2,46,"Ponferrada","León"
"08244","08",45.1,32.9,12.2,5,"Santa Coloma de Cervelló","Barcelona"
"08286","08",47,34.8,12.2,2,"Torre de Claramunt, La","Barcelona"
"08001","08",47.9,35.7,12.2,7,"Abrera","Barcelona"
"08197","08",50.8,38.6,12.2,6,"Sant Andreu de Llavaneres","Barcelona"
"24159","24",29.9,17.6,12.3,2,"Santa Marina del Rey","León"
"46238","46",32.1,19.8,12.3,14,"Tavernes de la Valldigna","Valencia/Valéncia"
"36021","36",36.4,24.1,12.3,9,"Gondomar","Pontevedra"
"28073","28",38,25.7,12.3,8,"Humanes de Madrid","Madrid"
"08274","08",43.2,30.9,12.3,4,"Súria","Barcelona"
"03002","03",32.7,20.3,12.4,3,"Agost","Alicante"
"46164","46",35.3,22.9,12.4,8,"Massamagrell","Valencia/Valéncia"
"33035","33",38.7,26.3,12.4,11,"Llanera","Asturias"
"45081","45",40.9,28.5,12.4,15,"Illescas","Toledo"
"36025","36",42.8,30.4,12.4,3,"Lama, A","Pontevedra"
"08213","08",45.7,33.3,12.4,4,"Sant Fruitós de Bages","Barcelona"
"17180","17",48.2,35.8,12.4,6,"Santa Coloma de Farners","Girona"
"08107","08",52.4,40,12.4,10,"Lliçà d'Amunt","Barcelona"
"32079","32",28.3,15.8,12.5,2,"Taboadela","Ourense"
"32013","32",34.8,22.3,12.5,3,"Boborás","Ourense"
"46082","46",35.6,23.1,12.5,5,"Canet d'En Berenguer","Valencia/Valéncia"
"41068","41",40,27.5,12.5,13,"Osuna","Sevilla"
"48034","48",44,31.5,12.5,11,"Ermua","Bizkaia"
"15054","15",54,41.5,12.5,28,"Narón","Coruña, A"
"30043","30",35.5,22.9,12.6,30,"Yecla","Murcia"
"44013","44",40.2,27.6,12.6,11,"Alcañiz","Teruel"
"41079","41",40.4,27.8,12.6,7,"Puebla del Río, La","Sevilla"
"20079","20",40.7,28.1,12.6,14,"Zarautz","Gipuzkoa"
"20079","20",40.7,28.1,12.6,14,"Zarautz","Gipuzcoa"
"22158","22",43.2,30.6,12.6,11,"Monzón","Huesca"
"33016","33",43.4,30.8,12.6,19,"Castrillón","Asturias"
"08251","08",44.8,32.2,12.6,4,"Santa Margarida i els Monjos","Barcelona"
"04102","04",47.4,34.8,12.6,13,"Vícar","Almería"
"08155","08",49.6,37,12.6,5,"Palafolls","Barcelona"
"08068","08",49.7,37.1,12.6,5,"Cervelló","Barcelona"
"46230","46",34.6,21.9,12.7,12,"Silla","Valencia/Valéncia"
"46172","46",41.4,28.7,12.7,3,"Montserrat","Valencia/Valéncia"
"20032","20",44.2,31.5,12.7,9,"Elgoibar","Gipuzkoa"
"20032","20",44.2,31.5,12.7,9,"Elgoibar","Gipuzcoa"
"50099","50",30,17.2,12.8,4,"Épila","Zaragoza"
"15041","15",32.9,20.1,12.8,11,"Laracha, A","Coruña, A"
"36016","36",38.2,25.4,12.8,2,"Dozón","Pontevedra"
"41099","41",38.6,25.8,12.8,5,"Villanueva del Río y Minas","Sevilla"
"29080","29",39.6,26.8,12.8,7,"Pizarra","Málaga"
"41007","41",40.9,28.1,12.8,10,"Algaba, La","Sevilla"
"36003","36",42.4,29.6,12.8,8,"Baiona","Pontevedra"
"37294","37",43.8,31,12.8,9,"Santa Marta de Tormes","Salamanca"
"17137","17",45.6,32.8,12.8,3,"Porqueres","Girona"
"43086","43",48.9,36.1,12.8,5,"Montblanc","Tarragona"
"39012","39",30,17.1,12.9,6,"Cabezón de la Sal","Cantabria"
"46204","46",31.1,18.2,12.9,4,"Puig","Valencia/Valéncia"
"14037","14",35.6,22.7,12.9,4,"Iznájar","Córdoba"
"39016","39",38.1,25.2,12.9,21,"Camargo","Cantabria"
"50074","50",39.3,26.4,12.9,6,"Caspe","Zaragoza"
"50272","50",44.2,31.3,12.9,11,"Utebo","Zaragoza"
"48078","48",44.6,31.7,12.9,40,"Portugalete","Bizkaia"
"41096","41",50.4,37.5,12.9,5,"Valencina de la Concepción","Sevilla"
"30009","30",34.9,21.9,13,11,"Archena","Murcia"
"13039","13",35.1,22.1,13,12,"Daimiel","Ciudad Real"
"32008","32",36.4,23.4,13,6,"Barbadás","Ourense"
"39035","39",37.3,24.3,13,10,"Laredo","Cantabria"
"28130","28",38.4,25.4,13,23,"San Fernando de Henares","Madrid"
"47076","47",38.4,25.4,13,18,"Laguna de Duero","Valladolid"
"32075","32",29.4,16.3,13.1,4,"San Cibrao das Viñas","Ourense"
"36017","36",32,18.9,13.1,19,"Estrada, A","Pontevedra"
"46249","46",38.5,25.4,13.1,9,"Utiel","Valencia/Valéncia"
"04006","04",40.5,27.4,13.1,6,"Albox","Almería"
"38022","38",43.3,30.2,13.1,18,"Icod de los Vinos","Santa Cruz de Tenerife"
"20056","20",44.9,31.8,13.1,4,"Mutriku","Gipuzkoa"
"20056","20",44.9,31.8,13.1,4,"Mutriku","Gipuzcoa"
"02081","02",32.4,19.2,13.2,15,"Villarrobledo","Albacete"
"36049","36",32.6,19.4,13.2,6,"Salceda de Caselas","Pontevedra"
"14036","14",33.8,20.6,13.2,4,"Hornachuelos","Córdoba"
"03096","03",36.5,23.3,13.2,7,"Onil","Alicante"
"35006","35",38.9,25.7,13.2,27,"Arucas","Palmas, Las"
"08250","08",44.2,31,13.2,7,"Santa Margarida de Montbui","Barcelona"
"08143","08",45.3,32.1,13.2,2,"Òdena","Barcelona"
"08305","08",47.8,34.6,13.2,22,"Vilafranca del Penedès","Barcelona"
"08046","08",48.2,35,13.2,8,"Cardedeu","Barcelona"
"29007","29",52.6,39.4,13.2,20,"Alhaurín de la Torre","Málaga"
"46029","46",33.8,20.5,13.3,24,"Algemesí","Valencia/Valéncia"
"02009","02",34.2,20.9,13.3,18,"Almansa","Albacete"
"31232","31",40.4,27.1,13.3,21,"Tudela","Navarra"
"48910","48",41.4,28.1,13.3,3,"Iurreta","Bizkaia"
"20064","20",44.7,31.4,13.3,14,"Pasaia","Gipuzkoa"
"20064","20",44.7,31.4,13.3,14,"Pasaia","Gipuzcoa"
"04052","04",48.5,35.2,13.3,10,"Huércal de Almería","Almería"
"30007","30",38.7,25.3,13.4,8,"Alguazas","Murcia"
"14005","14",40,26.6,13.4,7,"Almodóvar del Río","Córdoba"
"47007","47",41,27.6,13.4,4,"Aldeamayor de San Martín","Valladolid"
"08217","08",49,35.6,13.4,21,"Sant Joan Despí","Barcelona"
"35004","35",61.1,47.7,13.4,32,"Arrecife","Palmas, Las"
"21011","21",31.1,17.6,13.5,3,"Beas","Huelva"
"46109","46",34.5,21,13.5,6,"Cheste","Valencia/Valéncia"
"23010","23",47.8,34.3,13.5,12,"Bailén","Jaén"
"28171","28",38.2,24.6,13.6,4,"Villa del Prado","Madrid"
"30039","30",39.7,26.1,13.6,27,"Totana","Murcia"
"36026","36",48.4,34.8,13.6,17,"Marín","Pontevedra"
"08146","08",50,36.4,13.6,2,"Olesa de Bonesvalls","Barcelona"
"18905","18",50,36.4,13.6,11,"Gabias, Las","Granada"
"31169","31",32.1,18.4,13.7,2,"Milagro","Navarra"
"29072","29",32.9,19.2,13.7,2,"Mollina","Málaga"
"46102","46",35.7,22,13.7,21,"Quart de Poblet","Valencia/Valéncia"
"40194","40",40.8,27.1,13.7,43,"Segovia","Segovia"
"40063","40",41.2,27.5,13.7,7,"Cuéllar","Segovia"
"41053","41",41.7,28,13.7,17,"Lebrija","Sevilla"
"07002","07",42.4,28.7,13.7,5,"Alaior","Balears, Illes"
"14042","14",43,29.3,13.7,18,"Montilla","Córdoba"
"30041","30",43.6,29.9,13.7,15,"Unión, La","Murcia"
"41067","41",45.5,31.7,13.8,5,"Olivares","Sevilla"
"48902","48",47.3,33.5,13.8,20,"Erandio","Bizkaia"
"48082","48",48.1,34.3,13.8,38,"Santurtzi","Bizkaia"
"46110","46",35.8,21.9,13.9,21,"Xirivella","Valencia/Valéncia"
"04035","04",37.6,23.7,13.9,7,"Cuevas del Almanzora","Almería"
"33076","33",43.4,29.5,13.9,14,"Villaviciosa","Asturias"
"45205","45",43.7,29.8,13.9,6,"Yuncos","Toledo"
"08112","08",54,40.1,13.9,12,"Manlleu","Barcelona"
"30028","30",34.7,20.7,14,8,"Moratalla","Murcia"
"03070","03",39,25,14,2,"Formentera del Segura","Alicante"
"28132","28",41.4,27.4,14,8,"San Martín de la Vega","Madrid"
"17199","17",49.4,35.4,14,7,"Torroella de Montgrí","Girona"
"17062","17",52.4,38.4,14,5,"Escala, L'","Girona"
"03005","03",32.6,18.5,14.1,7,"Albatera","Alicante"
"03064","03",35.1,21,14.1,4,"Dolores","Alicante"
"45019","45",39.5,25.4,14.1,5,"Bargas","Toledo"
"08141","08",40.8,26.7,14.1,5,"Navàs","Barcelona"
"08270","08",50.6,36.5,14.1,15,"Sitges","Barcelona"
"36039","36",39.4,25.2,14.2,12,"Porriño, O","Pontevedra"
"28113","28",40.2,26,14.2,28,"Pinto","Madrid"
"38005","38",41.3,27.1,14.2,6,"Arico","Santa Cruz de Tenerife"
"21044","21",42.7,28.5,14.2,15,"Lepe","Huelva"
"10131","10",44.5,30.3,14.2,13,"Navalmoral de la Mata","Cáceres"
"43161","43",49.7,35.5,14.2,15,"Valls","Tarragona"
"46111","46",36.2,21.9,14.3,8,"Chiva","Valencia/Valéncia"
"17013","17",41.8,27.5,14.3,3,"Begur","Girona"
"08262","08",49.1,34.8,14.3,5,"Sant Vicenç de Castellet","Barcelona"
"08072","08",58.5,44.2,14.3,11,"Corbera de Llobregat","Barcelona"
"46194","46",38.2,23.8,14.4,14,"Picassent","Valencia/Valéncia"
"15082","15",43.9,29.5,14.4,12,"Teo","Coruña, A"
"41039","41",49.4,35,14.4,28,"Écija","Sevilla"
"15060","15",34.1,19.6,14.5,6,"Oroso","Coruña, A"
"43140","43",40.3,25.8,14.5,2,"Santa Oliva","Tarragona"
"27066","27",41.1,26.6,14.5,12,"Viveiro","Lugo"
"15020","15",42,27.5,14.5,5,"Carnota","Coruña, A"
"50095","50",42.7,28.2,14.5,13,"Ejea de los Caballeros","Zaragoza"
"38019","38",42.9,28.4,14.5,10,"Guía de Isora","Santa Cruz de Tenerife"
"25234","25",48.6,34.1,14.5,5,"Tremp","Lleida"
"15017","15",50.3,35.8,14.5,16,"Cambre","Coruña, A"
"17048","17",56.5,42,14.5,5,"Castell-Platja d'Aro","Girona"
"07038","07",21.9,7.3,14.6,2,"Montuïri","Balears, Illes"
"28061","28",40.1,25.5,14.6,13,"Galapagar","Madrid"
"19046","19",41.7,27.1,14.6,16,"Azuqueca de Henares","Guadalajara"
"05019","05",42.1,27.5,14.6,39,"Ávila","Ávila"
"18150","18",45.9,31.3,14.6,4,"Padul","Granada"
"12082","12",30.8,16.1,14.7,9,"Nules","Castellón/Castelló"
"07059","07",35.2,20.5,14.7,2,"Salines, Ses","Balears, Illes"
"02069","02",38.1,23.4,14.7,10,"Roda, La","Albacete"
"29042","29",43.6,28.9,14.7,13,"Coín","Málaga"
"27028","27",46.9,32.2,14.7,74,"Lugo","Lugo"
"04066","04",42,27.2,14.8,11,"Níjar","Almería"
"29012","29",45,30.2,14.8,9,"Álora","Málaga"
"18173","18",46.5,31.7,14.8,8,"Salobreña","Granada"
"41029","41",47.5,32.7,14.8,12,"Castilleja de la Cuesta","Sevilla"
"08231","08",57.1,42.3,14.8,17,"Sant Pere de Ribes","Barcelona"
"46169","46",36.9,22,14.9,32,"Mislata","Valencia/Valéncia"
"24202","24",41.4,26.5,14.9,10,"Villablino","León"
"41016","41",43.7,28.8,14.9,6,"Bollullos de la Mitación","Sevilla"
"18127","18",50.7,35.8,14.9,12,"Maracena","Granada"
"08033","08",52.4,37.5,14.9,9,"Caldes de Montbui","Barcelona"
"07044","07",34.1,19.1,15,6,"Pobla, Sa","Balears, Illes"
"27065","27",38.3,23.3,15,13,"Vilalba","Lugo"
"43013","43",40.8,25.8,15,3,"Ametlla de Mar, L'","Tarragona"
"44216","44",43.2,28.2,15,20,"Teruel","Teruel"
"37107","37",45,30,15,11,"Ciudad Rodrigo","Salamanca"
"18066","18",38.7,23.6,15.1,2,"Deifontes","Granada"
"46005","46",39,23.9,15.1,21,"Alaquàs","Valencia/Valéncia"
"28161","28",41.5,26.4,15.1,35,"Valdemoro","Madrid"
"36042","36",42.3,27.2,15.1,18,"Ponteareas","Pontevedra"
"18022","18",51.1,36,15.1,10,"Atarfe","Granada"
"35018","35",52.8,37.7,15.1,10,"San Bartolomé","Palmas, Las"
"27057","27",32.2,17,15.2,10,"Sarria","Lugo"
"46181","46",37.9,22.7,15.2,17,"Oliva","Valencia/Valéncia"
"39052","39",40.5,25.3,15.2,15,"Piélagos","Cantabria"
"07004","07",44,28.8,15.2,3,"Algaida","Balears, Illes"
"28004","28",44.9,29.7,15.2,4,"Álamo, El","Madrid"
"47010","47",45.1,29.9,15.2,10,"Arroyo de la Encomienda","Valladolid"
"08054","08",48.9,33.7,15.2,6,"Castellbisbal","Barcelona"
"08180","08",53.2,38,15.2,20,"Ripollet","Barcelona"
"26018","26",38.3,23,15.3,10,"Arnedo","Rioja, La"
"04003","04",47.1,31.8,15.3,16,"Adra","Almería"
"49275","49",47.6,32.3,15.3,49,"Zamora","Zamora"
"12077","12",36.2,20.8,15.4,4,"Moncofa","Castellón/Castelló"
"32019","32",38.1,22.7,15.4,10,"Carballiño, O","Ourense"
"30015","30",39,23.6,15.4,26,"Caravaca de la Cruz","Murcia"
"24134","24",36.3,20.8,15.5,3,"Robla, La","León"
"33028","33",45.4,29.9,15.5,2,"Ibias","Asturias"
"43100","43",52.5,37,15.5,3,"Pallaresos, Els","Tarragona"
"36030","36",31.6,16,15.6,5,"Mondariz","Pontevedra"
"03056","03",39,23.4,15.6,9,"Cocentaina","Alicante"
"20071","20",40.8,25.2,15.6,14,"Tolosa","Gipuzkoa"
"20071","20",40.8,25.2,15.6,14,"Tolosa","Gipuzcoa"
"28096","28",41.5,25.9,15.6,14,"Navalcarnero","Madrid"
"32009","32",45.5,29.9,15.6,10,"Barco de Valdeorras, O","Ourense"
"08006","08",50.8,35.2,15.6,9,"Arenys de Mar","Barcelona"
"08102","08",52.7,37.1,15.6,26,"Igualada","Barcelona"
"03101","03",36.1,20.4,15.7,6,"Pedreguer","Alicante"
"29017","29",41.7,26,15.7,6,"Archidona","Málaga"
"41040","41",42.3,26.6,15.7,9,"Espartinas","Sevilla"
"28015","28",42.4,26.7,15.7,14,"Arroyomolinos","Madrid"
"24222","24",43.2,27.5,15.7,10,"Villaquilambre","León"
"18122","18",44,28.3,15.7,17,"Loja","Granada"
"15005","15",47.8,32.1,15.7,18,"Arteixo","Coruña, A"
"43111","43",50.7,35,15.7,2,"Pobla de Montornès, La","Tarragona"
"08136","08",53.2,37.5,15.7,10,"Montornès del Vallès","Barcelona"
"14060","14",35.2,19.4,15.8,4,"Santaella","Córdoba"
"46202","46",36,20.2,15.8,10,"Pobla de Vallbona, la","Valencia/Valéncia"
"03009","03",40.2,24.4,15.8,48,"Alcoy/Alcoi","Alicante"
"30037","30",44.4,28.6,15.8,21,"Torre-Pacheco","Murcia"
"20067","20",45.9,30.1,15.8,31,"Errenteria","Gipuzkoa"
"20067","20",45.9,30.1,15.8,31,"Errenteria","Gipuzcoa"
"28903","28",32.4,16.5,15.9,24,"Tres Cantos","Madrid"
"46017","46",39.2,23.3,15.9,32,"Alzira","Valencia/Valéncia"
"45121","45",39.7,23.8,15.9,5,"Ocaña","Toledo"
"18135","18",40.4,24.5,15.9,5,"Montefrío","Granada"
"20019","20",46.9,31,15.9,8,"Beasain","Gipuzkoa"
"20019","20",46.9,31,15.9,8,"Beasain","Gipuzcoa"
"08211","08",50.1,34.2,15.9,30,"Sant Feliu de Llobregat","Barcelona"
"17160","17",54.4,38.5,15.9,12,"Sant Feliu de Guíxols","Girona"
"06153","06",33.3,17.3,16,18,"Villanueva de la Serena","Badajoz"
"36005","36",36.6,20.6,16,8,"Caldas de Reis","Pontevedra"
"24014","24",38.2,22.2,16,7,"Bembibre","León"
"03089","03",39,23,16,11,"Monóvar/Monòver","Alicante"
"15034","15",39.3,23.3,16,4,"Dumbría","Coruña, A"
"41005","41",40,24,16,7,"Alcalá del Río","Sevilla"
"50209","50",42.1,26.1,16,2,"Pinseque","Zaragoza"
"08053","08",50.9,34.9,16,2,"Castellbell i el Vilar","Barcelona"
"08009","08",54.7,38.7,16,8,"Argentona","Barcelona"
"48003","48",42,25.9,16.1,12,"Amorebieta-Etxano","Bizkaia"
"03107","03",43.8,27.7,16.1,2,"Polop","Alicante"
"08145","08",44.3,28.2,16.1,2,"Olèrdola","Barcelona"
"42173","42",44.8,28.7,16.1,24,"Soria","Soria"
"18089","18",47.7,31.6,16.1,15,"Guadix","Granada"
"41023","41",37.3,21.1,16.2,7,"Cantillana","Sevilla"
"21050","21",40.4,24.2,16.2,10,"Moguer","Huelva"
"08264","08",47,30.8,16.2,4,"Sant Vicenç de Montalt","Barcelona"
"08023","08",51.7,35.5,16.2,5,"Bigues i Riells","Barcelona"
"43047","43",55.8,39.6,16.2,3,"Constantí","Tarragona"
"52001","52",48.9,32.6,16.3,44,"Melilla","Melilla"
"29084","29",53.9,37.6,16.3,28,"Ronda","Málaga"
"30017","30",36.9,20.5,16.4,16,"Cehegín","Murcia"
"50251","50",38.5,22.1,16.4,9,"Tarazona","Zaragoza"
"30021","30",45.1,28.7,16.4,12,"Fuente Álamo de Murcia","Murcia"
"43163","43",53.5,37.1,16.4,21,"Vendrell, El","Tarragona"
"36050","36",37.9,21.4,16.5,9,"Salvaterra de Miño","Pontevedra"
"43028","43",41.2,24.7,16.5,2,"Bisbal del Penedès, La","Tarragona"
"35011","35",42.4,25.9,16.5,18,"Ingenio","Palmas, Las"
"33032","33",47.9,31.4,16.5,13,"Laviana","Asturias"
"20040","20",49.6,33.1,16.5,16,"Hernani","Gipuzkoa"
"20040","20",49.6,33.1,16.5,16,"Hernani","Gipuzcoa"
"46021","46",39.1,22.5,16.6,19,"Aldaia","Valencia/Valéncia"
"38011","38",47.2,30.6,16.6,17,"Candelaria","Santa Cruz de Tenerife"
"30001","30",28,11.3,16.7,6,"Abanilla","Murcia"
"29005","29",42.7,26,16.7,4,"Algarrobo","Málaga"
"28047","28",43.2,26.5,16.7,31,"Collado Villalba","Madrid"
"41034","41",52.4,35.7,16.7,18,"Coria del Río","Sevilla"
"08110","08",54.2,37.5,16.7,9,"Malgrat de Mar","Barcelona"
"04031","04",28.6,11.8,16.8,3,"Cantoria","Almería"
"45061","45",36.5,19.7,16.8,2,"Escalona","Toledo"
"46199","46",38,21.2,16.8,5,"Pobla de Farnals, la","Valencia/Valéncia"
"03015","03",38.6,21.8,16.8,11,"Almoradí","Alicante"
"41019","41",38.6,21.8,16.8,3,"Burguillos","Sevilla"
"04029","04",42.1,25.3,16.8,12,"Berja","Almería"
"18017","18",43.5,26.7,16.8,15,"Almuñécar","Granada"
"15002","15",43.7,26.9,16.8,20,"Ames","Coruña, A"
"48017","48",44.9,28.1,16.8,13,"Bermeo","Bizkaia"
"11014","11",53.7,36.9,16.8,15,"Conil de la Frontera","Cádiz"
"06011","06",39.4,22.5,16.9,20,"Almendralejo","Badajoz"
"30002","30",41.5,24.6,16.9,12,"Abarán","Murcia"
"39075","39",45.1,28.2,16.9,147,"Santander","Cantabria"
"48084","48",48.8,31.8,17,26,"Sestao","Bizkaia"
"08238","08",50.5,33.5,17,12,"Sant Quirze del Vallès","Barcelona"
"09427","09",40.2,23.1,17.1,2,"Villadiego","Burgos"
"07036","07",44.7,27.6,17.1,22,"Marratxí","Balears, Illes"
"08147","08",52,34.9,17.1,11,"Olesa de Montserrat","Barcelona"
